cnt,t1,mean,window_exec_us,sampling_freq_hz,adaptive_sampling,noise_enabled,spike_probability,filter_window_size,auto_profile,filter_applied,filter_mean_exec_us,tp,tn,fp,fn,previous_latency_us,fpr,tpr,total_received,total_missing,loss_rate,missing_packets,out_of_order
1256,3994649137,2092,123597,500,0,1,0.1,31,38,hampel,206,103,1664,2,71,130697,0.0012,0.591954,1257,0,0.0,0,False
1257,3994777246,2987,125407,500,0,1,0.1,31,38,hampel,206,106,1723,2,73,130697,0.001159,0.592179,1258,0,0.0,0,False
1258,3994905344,1089,125311,500,0,1,0.1,31,38,hampel,207,111,1782,2,73,245014,0.001121,0.603261,1259,0,0.0,0,False
1259,3995033139,702,124205,500,0,1,0.1,31,38,hampel,207,112,1842,2,76,245389,0.001085,0.595745,1260,0,0.0,0,False
1260,3995164301,2840,125134,500,0,1,0.1,31,38,hampel,206,116,1901,2,78,183714,0.001051,0.597938,1261,0,0.0,0,False
1261,4003483476,1771,8317154,10,1,1,0.1,31,39,hampel,230,0,48,0,7,156894,0.0,0.0,1262,0,0.0,0,False
1262,4009883342,1698,6299897,10,1,1,0.1,31,39,hampel,231,0,106,0,13,252686,0.0,0.0,1263,0,0.0,0,False
1263,4016283259,1723,6299827,10,1,1,0.1,31,39,hampel,229,0,158,0,25,102785,0.0,0.0,1264,0,0.0,0,False
1264,4022683326,1877,6299850,10,1,1,0.1,31,39,hampel,228,0,216,0,31,253189,0.0,0.0,1265,0,0.0,0,False
1265,4029083269,1754,6299836,10,1,1,0.1,31,39,hampel,229,0,272,0,39,102764,0.0,0.0,1266,0,0.0,0,False
1266,4035483546,1785,6300096,10,1,1,0.1,31,39,hampel,230,0,330,0,45,202828,0.0,0.0,1267,0,0.0,0,False
1267,4041883520,1731,6300081,10,1,1,0.1,31,39,hampel,230,0,392,0,47,52659,0.0,0.0,1268,0,0.0,0,False
1268,4048283307,1767,6299867,10,1,1,0.1,31,39,hampel,230,0,451,0,52,102665,0.0,0.0,1269,0,0.0,0,False
1269,4054683329,1835,6299829,10,1,1,0.1,31,39,hampel,230,0,509,0,58,52778,0.0,0.0,1270,0,0.0,0,False
1270,4061083245,1759,6299822,10,1,1,0.1,31,39,hampel,230,0,570,0,61,152797,0.0,0.0,1271,0,0.0,0,False
1271,4067483239,1884,6299814,10,1,1,0.1,31,39,hampel,229,0,625,0,70,252804,0.0,0.0,1272,0,0.0,0,False
1272,4073883318,1675,6299895,10,1,1,0.1,31,39,hampel,229,0,680,0,79,152844,0.0,0.0,1273,0,0.0,0,False
1273,4080283325,1685,6299831,10,1,1,0.1,31,39,hampel,229,0,736,0,87,52779,0.0,0.0,1274,0,0.0,0,False
1274,4086683303,1854,6299883,10,1,1,0.1,31,39,hampel,229,0,792,0,95,102842,0.0,0.0,1275,0,0.0,0,False
1275,4093083243,1761,6299822,10,1,1,0.1,31,39,hampel,229,0,852,0,99,102785,0.0,0.0,1276,0,0.0,0,False
1276,4099483252,1817,6299825,10,1,1,0.1,31,39,hampel,229,0,913,0,102,202830,0.0,0.0,1277,0,0.0,0,False
1277,4105883354,1772,6299934,10,1,1,0.1,31,39,hampel,229,0,966,0,113,102801,0.0,0.0,1278,0,0.0,0,False
