float1,float2,int
69.6,106.047,31
69.7,106.033,31
69.7,106.019,31
69.7,106.006,31
70.1,105.992,31
146.9,106.008,31
146.7,106.023,31
72.1,106.01,31
69.8,105.997,31
147.0,106.012,31
147.3,106.027,31
147.6,106.043,31
147.2,106.058,31
147.4,106.074,31
147.5,106.089,31
147.2,106.105,31
147.0,106.12,31
147.0,106.135,31
147.2,106.15,31
147.0,106.166,31
147.6,106.181,31
147.5,106.196,31
146.9,106.212,31
147.4,106.227,31
147.2,106.242,31
147.0,106.257,31
167.1,106.28,31
69.8,106.266,31
70.2,106.253,31
147.6,106.268,31
146.9,106.283,31
69.8,106.27,31
69.8,106.256,31
69.7,106.243,31
70.1,106.229,31
146.9,106.244,31
147.3,106.26,31
69.8,106.246,31
69.9,106.233,31
147.3,106.248,31
147.2,106.263,31
147.5,106.278,31
146.9,106.293,31
147.0,106.308,31
146.8,106.323,31
147.5,106.338,31
147.2,106.354,31
69.8,106.34,31
69.7,106.327,31
147.6,106.342,31
146.8,106.357,31
70.0,106.343,31
69.7,106.33,31
147.1,106.345,31
147.1,106.36,31
147.1,106.375,31
148.3,106.39,31
70.0,106.377,31
147.6,106.392,31
147.4,106.407,31
149.2,106.423,31
70.0,106.409,31
148.8,106.425,31
146.8,106.44,31
70.0,106.426,31
70.0,106.413,31
70.0,106.4,31
70.0,106.386,31
153.9,106.404,31
147.1,106.419,31
69.7,106.405,31
70.1,106.392,31
148.1,106.407,31
69.7,106.394,31
147.3,106.409,31
147.2,106.424,31
70.1,106.41,31
70.2,106.397,31
146.9,106.412,31
147.6,106.427,31
69.8,106.414,31
70.1,106.4,31
147.2,106.415,31
147.3,106.43,31
147.4,106.445,31
147.6,106.46,31
70.0,106.447,31
69.8,106.433,31
147.3,106.448,31
147.1,106.463,31
69.6,106.45,31
70.0,106.436,31
147.4,106.451,31
69.7,106.438,31
146.7,106.452,31
147.2,106.467,31
146.9,106.482,31
69.9,106.469,31
147.0,106.483,31
147.3,106.498,31
69.7,106.485,31
70.0,106.472,31
70.0,106.458,31
70.0,106.445,31
70.2,106.432,31
70.1,106.419,31
70.2,106.406,31
70.0,106.393,31
147.0,106.407,31
147.4,106.422,31
69.7,106.409,31
70.0,106.396,31
73.4,106.384,31
69.8,106.371,31
70.1,106.358,31
69.8,106.345,31
146.9,106.359,31
147.6,106.374,31
146.7,106.389,31
147.4,106.403,31
147.0,106.418,31
148.4,106.433,31
147.4,106.448,31
147.5,106.462,31
147.4,106.477,31
149.0,106.492,31
70.0,106.479,31
147.0,106.494,31
147.3,106.508,31
69.8,106.495,31
70.0,106.482,31
69.9,106.469,31
69.7,106.456,31
69.7,106.443,31
70.1,106.43,31
69.7,106.417,31
147.0,106.431,31
147.3,106.446,31
147.5,106.46,31
153.1,106.477,31
147.0,106.491,31
69.9,106.478,31
70.0,106.465,31
147.3,106.48,31
147.1,106.494,31
70.0,106.481,31
69.9,106.468,31
147.0,106.483,31
146.7,106.497,31
70.0,106.484,31
69.5,106.471,31
70.1,106.458,31
70.0,106.445,31
69.8,106.432,31
70.0,106.419,31
146.4,106.433,31
147.3,106.448,31
147.0,106.462,31
146.8,106.477,31
69.8,106.464,31
69.8,106.451,31
69.9,106.438,31
69.9,106.425,31
69.5,106.412,31
69.8,106.399,31
70.1,106.386,31
70.1,106.373,31
147.0,106.387,31
146.7,106.402,31
70.2,106.389,31
69.9,106.376,31
147.2,106.39,31
147.0,106.405,31
146.9,106.419,31
147.4,106.433,31
147.4,106.448,31
147.3,106.462,31
70.0,106.449,31
69.8,106.437,31
69.9,106.424,31
70.0,106.411,31
147.1,106.425,31
150.9,106.441,31
69.6,106.428,31
148.0,106.442,31
69.7,106.43,31
148.7,106.444,31
69.7,106.431,31
147.8,106.446,31
147.4,106.46,31
70.3,106.448,31
70.1,106.435,31
69.6,106.422,31
69.8,106.409,31
69.7,106.396,31
69.8,106.384,31
69.8,106.371,31
69.7,106.358,31
69.9,106.345,31
70.1,106.333,31
69.8,106.32,31
70.0,106.307,31
146.1,106.321,31
147.2,106.335,31
147.5,106.35,31
69.6,106.337,31
69.9,106.324,31
69.9,106.312,31
147.2,106.326,31
147.2,106.34,31
69.5,106.327,31
70.1,106.315,31
70.0,106.302,31
69.8,106.289,31
69.9,106.277,31
69.8,106.264,31
69.8,106.251,31
69.8,106.239,31
69.6,106.226,31
70.1,106.213,31
69.7,106.201,31
70.1,106.188,31
147.3,106.202,31
69.7,106.19,31
69.8,106.177,31
69.4,106.165,31
69.8,106.152,31
70.0,106.139,31
147.1,106.154,31
147.0,106.168,31
69.7,106.155,31
69.9,106.143,31
69.5,106.13,31
70.0,106.117,31
147.1,106.132,31
146.7,106.146,31
69.9,106.133,31
74.6,106.122,31
147.6,106.137,31
147.1,106.151,31
147.0,106.165,31
146.9,106.179,31
69.7,106.166,31
69.8,106.154,31
69.9,106.141,31
70.1,106.129,31
70.4,106.117,31
97.2,106.113,31
147.1,106.128,31
148.3,106.142,31
69.8,106.13,31
148.4,106.144,31
69.8,106.132,31
147.5,106.146,31
147.3,106.16,31
69.7,106.147,31
70.2,106.135,31
147.5,106.149,31
69.9,106.137,31
147.0,106.151,31
146.8,106.165,31
147.1,106.179,31
147.0,106.193,31
69.6,106.18,31
69.7,106.168,31
146.6,106.181,31
147.4,106.196,31
69.6,106.183,31
69.8,106.171,31
70.1,106.158,31
69.6,106.146,31
69.8,106.134,31
69.7,106.121,31
147.3,106.135,31
147.1,106.149,31
148.9,106.164,31
147.3,106.178,31
69.6,106.165,31
69.8,106.153,31
69.8,106.14,31
69.7,106.128,31
70.1,106.116,31
69.7,106.104,31
69.8,106.091,31
70.1,106.079,31
69.7,106.067,31
70.0,106.054,31
69.4,106.042,31
69.7,106.03,31
69.9,106.017,31
70.1,106.005,31
69.9,105.993,31
69.5,105.981,31
147.1,105.995,31
147.2,106.009,31
147.3,106.023,31
147.2,106.036,31
69.7,106.024,31
70.1,106.012,31
70.0,106.0,31
69.8,105.988,31
151.7,106.003,31
146.7,106.017,31
69.8,106.005,31
69.9,105.992,31
146.9,106.006,31
147.5,106.02,31
69.7,106.008,31
69.6,105.996,31
69.6,105.983,31
69.6,105.971,31
70.1,105.959,31
147.8,105.973,31
147.5,105.987,31
148.1,106.001,31
146.9,106.015,31
148.6,106.029,31
69.8,106.017,31
148.6,106.031,31
69.8,106.019,31
146.4,106.033,31
146.7,106.046,31
146.8,106.06,31
146.9,106.074,31
147.0,106.087,31
147.1,106.101,31
146.8,106.115,31
146.8,106.128,31
70.0,106.116,31
70.0,106.104,31
69.7,106.092,31
70.1,106.08,31
69.8,106.068,31
70.0,106.056,31
147.8,106.07,31
147.5,106.084,31
70.3,106.072,31
70.1,106.06,31
69.8,106.048,31
70.0,106.036,31
69.6,106.024,31
70.1,106.012,31
69.6,106.0,31
70.1,105.988,31
147.2,106.001,31
147.4,106.015,31
147.3,106.029,31
147.2,106.042,31
69.8,106.03,31
69.6,106.018,31
69.8,106.006,31
70.1,105.994,31
69.8,105.982,31
70.1,105.971,31
147.0,105.984,31
147.3,105.998,31
70.0,105.986,31
69.7,105.974,31
147.5,105.988,31
69.7,105.976,31
147.3,105.989,31
147.3,106.003,31
151.1,106.018,31
146.9,106.031,31
146.7,106.045,31
146.6,106.058,31
146.9,106.072,31
147.1,106.085,31
147.2,106.099,31
70.2,106.087,31
146.7,106.1,31
70.0,106.088,31
69.8,106.076,31
69.7,106.064,31
147.7,106.078,31
147.1,106.092,31
70.3,106.08,31
148.1,106.094,31
70.1,106.082,31
148.7,106.096,31
69.6,106.084,31
148.3,106.098,31
146.9,106.111,31
147.0,106.124,31
147.2,106.138,31
147.3,106.151,31
147.2,106.165,31
70.0,106.153,31
69.7,106.141,31
69.9,106.129,31
69.9,106.117,31
153.8,106.133,31
147.1,106.146,31
147.2,106.16,31
147.1,106.173,31
69.9,106.161,31
70.1,106.15,31
69.7,106.138,31
70.1,106.126,31
70.0,106.114,31
70.0,106.102,31
69.9,106.091,31
69.8,106.079,31
147.3,106.092,31
146.7,106.105,31
69.8,106.094,31
70.1,106.082,31
147.2,106.095,31
147.4,106.109,31
69.9,106.097,31
69.5,106.085,31
146.8,106.098,31
69.8,106.086,31
70.1,106.075,31
69.6,106.063,31
146.9,106.076,31
147.1,106.089,31
69.8,106.078,31
69.8,106.066,31
69.5,106.054,31
70.0,106.042,31
70.0,106.031,31
69.8,106.019,31
147.4,106.032,31
146.7,106.046,31
147.4,106.059,31
153.2,106.074,31
69.6,106.062,31
69.8,106.051,31
69.7,106.039,31
69.9,106.027,31
70.0,106.016,31
69.7,106.004,31
148.0,106.017,31
146.9,106.031,31
69.8,106.019,31
70.1,106.007,31
69.9,105.996,31
70.4,105.984,31
69.9,105.973,31
148.1,105.986,31
147.3,105.999,31
148.0,106.013,31
147.2,106.026,31
148.5,106.04,31
70.1,106.028,31
146.4,106.041,31
147.4,106.055,31
70.0,106.043,31
69.7,106.031,31
147.2,106.045,31
147.8,106.058,31
69.4,106.046,31
70.0,106.035,31
69.8,106.023,31
69.9,106.011,31
69.7,106.0,31
69.7,105.988,31
69.7,105.977,31
69.8,105.965,31
69.8,105.953,31
70.0,105.942,31
69.8,105.93,31
69.9,105.919,31
69.5,105.907,31
69.9,105.896,31
146.9,105.909,31
147.0,105.922,31
70.1,105.91,31
69.7,105.899,31
147.5,105.912,31
147.4,105.925,31
69.9,105.914,31
69.8,105.902,31
70.0,105.891,31
69.8,105.88,31
70.0,105.868,31
69.8,105.857,31
70.0,105.845,31
69.5,105.834,31
147.2,105.847,31
147.1,105.86,31
147.5,105.873,31
147.0,105.886,31
69.5,105.875,31
69.8,105.863,31
146.8,105.876,31
147.2,105.889,31
69.7,105.878,31
70.0,105.866,31
147.3,105.88,31
147.1,105.893,31
69.8,105.881,31
69.7,105.87,31
69.5,105.858,31
69.8,105.847,31
69.8,105.835,31
69.8,105.824,31
70.0,105.813,31
69.8,105.801,31
152.3,105.816,31
148.2,105.829,31
69.8,105.818,31
147.6,105.831,31
69.6,105.82,31
147.7,105.833,31
147.7,105.846,31
148.7,105.86,31
69.8,105.848,31
144.3,105.86,31
147.3,105.874,31
69.8,105.862,31
147.0,105.875,31
70.0,105.864,31
69.8,105.852,31
70.0,105.841,31
70.0,105.83,31
147.3,105.843,31
147.6,105.856,31
147.9,105.869,31
147.5,105.882,31
147.5,105.895,31
147.2,105.908,31
69.7,105.897,31
69.9,105.886,31
147.4,105.899,31
151.8,105.913,31
69.6,105.902,31
70.0,105.891,31
147.4,105.904,31
147.5,105.917,31
70.1,105.905,31
69.7,105.894,31
147.1,105.907,31
147.5,105.92,31
70.0,105.909,31
70.0,105.897,31
69.6,105.886,31
69.8,105.875,31
147.9,105.888,31
147.0,105.901,31
70.0,105.89,31
69.6,105.878,31
69.8,105.867,31
69.8,105.856,31
147.1,105.869,31
147.0,105.881,31
147.5,105.894,31
147.4,105.907,31
147.1,105.92,31
147.2,105.933,31
75.9,105.924,31
69.7,105.912,31
147.3,105.925,31
147.3,105.938,31
146.9,105.951,31
147.4,105.964,31
69.6,105.952,31
70.0,105.941,31
147.3,105.954,31
147.1,105.967,31
147.6,105.98,31
147.4,105.993,31
70.0,105.981,31
69.7,105.97,31
147.2,105.983,31
149.4,105.996,31
147.2,106.009,31
148.2,106.022,31
147.1,106.035,31
148.8,106.048,31
147.8,106.061,31
148.5,106.074,31
147.1,106.087,31
69.9,106.076,31
70.2,106.065,31
70.2,106.053,31
70.0,106.042,31
147.3,106.055,31
147.0,106.068,31
69.7,106.056,31
69.6,106.045,31
70.0,106.034,31
69.9,106.023,31
69.6,106.012,31
70.0,106.001,31
69.8,105.99,31
69.6,105.978,31
147.0,105.991,31
147.2,106.004,31
147.4,106.016,31
147.2,106.029,31
147.0,106.042,31
147.3,106.054,31
69.8,106.043,31
70.2,106.032,31
69.7,106.021,31
70.0,106.01,31
147.2,106.023,31
147.1,106.035,31
70.2,106.024,31
70.0,106.013,31
70.0,106.002,31
69.6,105.991,31
69.7,105.98,31
70.3,105.969,31
147.0,105.982,31
146.3,105.994,31
147.4,106.007,31
147.5,106.019,31
70.0,106.008,31
69.6,105.997,31
147.1,106.01,31
147.6,106.022,31
69.8,106.011,31
70.2,106.0,31
70.0,105.989,31
69.8,105.978,31
146.9,105.991,31
146.9,106.003,31
69.8,105.992,31
69.6,105.981,31
69.7,105.97,31
70.0,105.959,31
146.8,105.972,31
147.1,105.984,31
152.8,105.998,31
70.0,105.987,31
147.3,106.0,31
146.8,106.012,31
69.8,106.001,31
138.4,106.011,31
147.0,106.024,31
148.9,106.037,31
147.2,106.049,31
148.9,106.062,31
69.9,106.051,31
146.3,106.063,31
147.2,106.076,31
147.9,106.088,31
147.6,106.101,31
69.8,106.09,31
69.7,106.079,31
146.6,106.091,31
146.9,106.104,31
147.5,106.116,31
147.2,106.129,31
147.3,106.141,31
147.2,106.153,31
69.8,106.142,31
69.8,106.131,31
75.0,106.122,31
70.0,106.111,31
69.9,106.1,31
70.0,106.089,31
70.1,106.079,31
69.8,106.068,31
70.0,106.057,31
69.7,106.046,31
69.7,106.035,31
70.2,106.024,31
69.7,106.013,31
70.0,106.002,31
69.9,105.991,31
70.0,105.981,31
69.8,105.97,31
69.4,105.959,31
146.7,105.971,31
146.8,105.983,31
69.5,105.972,31
70.0,105.962,31
69.7,105.951,31
70.0,105.94,31
69.7,105.929,31
69.7,105.918,31
69.9,105.907,31
70.0,105.897,31
70.0,105.886,31
70.0,105.875,31
69.5,105.864,31
69.9,105.854,31
69.5,105.843,31
70.0,105.832,31
70.0,105.821,31
69.6,105.81,31
70.1,105.8,31
70.2,105.789,31
69.9,105.778,31
69.9,105.768,31
69.8,105.757,31
70.2,105.746,31
147.1,105.759,31
147.4,105.771,31
69.7,105.76,31
69.8,105.75,31
70.0,105.739,31
147.9,105.752,31
69.8,105.741,31
147.7,105.753,31
69.9,105.743,31
148.6,105.756,31
69.8,105.745,31
84.3,105.738,31
69.7,105.728,31
146.4,105.74,31
147.5,105.752,31
69.9,105.742,31
69.9,105.731,31
70.1,105.72,31
69.8,105.71,31
147.1,105.722,31
146.5,105.734,31
147.6,105.747,31
70.0,105.736,31
69.8,105.725,31
70.2,105.715,31
69.5,105.704,31
69.9,105.693,31
147.1,105.706,31
147.1,105.718,31
69.8,105.707,31
69.8,105.697,31
69.9,105.686,31
70.0,105.676,31
69.8,105.665,31
70.2,105.655,31
151.3,105.668,31
147.0,105.68,31
70.1,105.67,31
70.0,105.659,31
69.9,105.649,31
69.8,105.638,31
147.0,105.65,31
152.1,105.664,31
146.9,105.676,31
147.3,105.688,31
69.7,105.678,31
70.1,105.667,31
70.0,105.657,31
69.8,105.646,31
70.1,105.636,31
69.8,105.625,31
69.7,105.615,31
69.7,105.604,31
69.7,105.594,31
70.1,105.583,31
148.1,105.596,31
69.8,105.585,31
69.8,105.575,31
69.6,105.564,31
147.0,105.576,31
255.7,105.62,31
147.3,105.633,31
147.2,105.645,31
147.4,105.657,31
69.9,105.646,31
146.9,105.659,31
147.4,105.671,31
149.0,105.683,31
146.9,105.695,31
147.1,105.708,31
145.5,105.719,31
69.8,105.709,31
148.4,105.721,31
148.6,105.734,31
148.1,105.746,31
146.2,105.758,31
70.2,105.747,31
69.8,105.737,31
69.7,105.726,31
69.8,105.716,31
146.8,105.728,31
147.8,105.74,31
69.8,105.73,31
69.8,105.719,31
147.4,105.731,31
148.1,105.744,31
69.7,105.733,31
69.8,105.723,31
69.7,105.712,31
69.9,105.702,31
69.6,105.691,31
69.8,105.681,31
70.0,105.671,31
69.9,105.66,31
146.1,105.672,31
146.9,105.684,31
70.0,105.674,31
69.7,105.663,31
69.8,105.653,31
70.0,105.643,31
69.7,105.632,31
70.1,105.622,31
69.7,105.611,31
70.0,105.601,31
146.9,105.613,31
146.7,105.625,31
147.4,105.637,31
146.8,105.649,31
147.2,105.661,31
147.2,105.673,31
70.0,105.663,31
69.9,105.652,31
69.5,105.642,31
69.7,105.632,31
148.7,105.644,31
147.3,105.656,31
147.2,105.668,31
69.7,105.658,31
70.1,105.647,31
70.1,105.637,31
69.6,105.627,31
70.0,105.616,31
69.9,105.606,31
70.1,105.596,31
148.2,105.608,31
147.0,105.62,31
70.1,105.61,31
69.7,105.6,31
146.8,105.611,31
147.4,105.623,31
69.5,105.613,31
105.0,105.613,31
69.6,105.603,31
145.9,105.614,31
144.9,105.625,31
148.6,105.638,31
69.8,105.627,31
148.5,105.64,31
69.8,105.629,31
69.9,105.619,31
70.0,105.609,31
69.7,105.599,31
69.8,105.589,31
147.2,105.6,31
147.2,105.612,31
69.7,105.602,31
70.2,105.592,31
151.9,105.605,31
147.4,105.617,31
69.8,105.607,31
69.6,105.597,31
69.8,105.586,31
69.6,105.576,31
146.9,105.588,31
147.4,105.6,31
69.8,105.59,31
70.2,105.58,31
69.6,105.569,31
69.7,105.559,31
70.0,105.549,31
78.8,105.541,31
69.9,105.531,31
70.1,105.521,31
147.4,105.533,31
147.3,105.545,31
70.1,105.535,31
69.7,105.525,31
69.6,105.514,31
70.1,105.504,31
69.9,105.494,31
70.1,105.484,31
70.0,105.474,31
69.8,105.464,31
147.0,105.476,31
147.3,105.488,31
69.7,105.478,31
70.1,105.468,31
69.8,105.457,31
70.3,105.448,31
146.9,105.459,31
147.1,105.471,31
70.1,105.461,31
69.5,105.451,31
85.0,105.445,31
146.8,105.457,31
98.6,105.455,31
69.7,105.445,31
70.0,105.435,31
70.0,105.425,31
148.0,105.437,31
69.7,105.427,31
147.4,105.439,31
148.4,105.451,31
70.0,105.441,31
69.9,105.431,31
70.1,105.421,31
148.5,105.433,31
69.8,105.423,31
147.7,105.435,31
69.7,105.425,31
148.3,105.437,31
148.8,105.449,31
148.8,105.461,31
70.2,105.451,31
70.2,105.441,31
69.7,105.431,31
70.0,105.421,31
69.5,105.411,31
70.0,105.401,31
69.8,105.391,31
148.9,105.403,31
149.0,105.416,31
69.4,105.406,31
69.8,105.396,31
148.7,105.408,31
148.3,105.42,31
69.7,105.41,31
69.6,105.4,31
70.0,105.39,31
70.2,105.38,31
148.1,105.392,31
148.3,105.404,31
69.7,105.394,31
69.6,105.384,31
148.6,105.396,31
148.4,105.408,31
147.6,105.42,31
147.8,105.432,31
148.6,105.444,31
148.1,105.456,31
149.5,105.468,31
148.9,105.48,31
69.6,105.47,31
70.4,105.46,31
148.9,105.472,31
148.8,105.484,31
69.6,105.474,31
69.8,105.464,31
149.0,105.477,31
148.8,105.489,31
148.2,105.5,31
147.9,105.512,31
147.2,105.524,31
148.9,105.536,31
149.0,105.548,31
149.1,105.56,31
148.7,105.572,31
70.0,105.562,31
69.7,105.552,31
69.7,105.542,31
148.9,105.554,31
149.0,105.566,31
69.9,105.556,31
70.1,105.547,31
149.2,105.559,31
149.0,105.571,31
70.1,105.561,31
69.8,105.551,31
70.1,105.541,31
146.8,105.553,31
147.3,105.564,31
148.7,105.576,31
69.6,105.566,31
146.7,105.578,31
69.8,105.568,31
149.0,105.58,31
70.0,105.57,31
146.5,105.581,31
147.1,105.593,31
147.4,105.604,31
147.4,105.616,31
147.0,105.627,31
153.0,105.64,31
147.5,105.652,31
147.1,105.663,31
69.9,105.653,31
69.9,105.643,31
69.8,105.634,31
70.2,105.624,31
147.0,105.635,31
147.1,105.647,31
69.9,105.637,31
69.6,105.627,31
69.8,105.617,31
69.7,105.607,31
74.4,105.599,31
70.0,105.589,31
69.7,105.579,31
70.1,105.569,31
147.1,105.581,31
147.2,105.592,31
69.7,105.582,31
69.6,105.572,31
147.1,105.584,31
147.5,105.595,31
69.9,105.585,31
69.9,105.576,31
146.9,105.587,31
147.3,105.598,31
146.7,105.61,31
147.4,105.621,31
69.7,105.611,31
69.6,105.601,31
69.9,105.592,31
70.0,105.582,31
147.1,105.593,31
147.5,105.605,31
147.1,105.616,31
146.8,105.627,31
146.8,105.638,31
147.3,105.65,31
147.4,105.661,31
69.9,105.651,31
147.4,105.663,31
147.4,105.674,31
69.7,105.664,31
70.1,105.655,31
69.8,105.645,31
70.1,105.635,31
146.9,105.646,31
147.4,105.658,31
69.8,105.648,31
72.1,105.639,31
70.2,105.629,31
151.2,105.642,31
147.0,105.653,31
148.2,105.664,31
69.8,105.655,31
148.7,105.666,31
147.2,105.678,31
70.0,105.668,31
70.6,105.659,31
147.1,105.67,31
147.1,105.681,31
69.9,105.671,31
70.0,105.662,31
69.7,105.652,31
69.6,105.642,31
147.4,105.653,31
147.2,105.665,31
69.8,105.655,31
70.1,105.645,31
69.7,105.636,31
69.9,105.626,31
147.3,105.637,31
147.0,105.648,31
69.8,105.639,31
69.7,105.629,31
147.1,105.64,31
147.7,105.652,31
70.0,105.642,31
69.7,105.632,31
147.3,105.643,31
147.2,105.655,31
70.0,105.645,31
70.0,105.635,31
69.8,105.626,31
70.1,105.616,31
147.4,105.628,31
147.0,105.639,31
70.0,105.629,31
69.9,105.619,31
69.7,105.61,31
70.1,105.6,31
69.6,105.591,31
70.1,105.581,31
69.8,105.571,31
69.5,105.562,31
147.1,105.573,31
146.7,105.584,31
69.8,105.574,31
70.0,105.565,31
147.2,105.576,31
153.1,105.589,31
69.8,105.579,31
69.9,105.57,31
69.8,105.56,31
69.7,105.55,31
147.5,105.562,31
147.0,105.573,31
70.0,105.563,31
69.8,105.554,31
69.8,105.544,31
70.3,105.535,31
69.8,105.525,31
69.8,105.515,31
147.2,105.527,31
149.7,105.538,31
147.7,105.55,31
149.1,105.561,31
69.8,105.552,31
149.2,105.563,31
147.1,105.574,31
150.6,105.586,31
69.6,105.577,31
70.3,105.567,31
69.8,105.558,31
73.7,105.549,31
69.9,105.54,31
69.6,105.53,31
69.8,105.521,31
69.7,105.511,31
69.8,105.502,31
69.7,105.492,31
69.8,105.483,31
69.7,105.473,31
69.8,105.464,31
69.7,105.454,31
70.2,105.445,31
69.6,105.435,31
70.1,105.426,31
69.8,105.417,31
70.0,105.407,31
69.6,105.398,31
69.6,105.388,31
70.1,105.379,31
70.0,105.369,31
69.9,105.36,31
70.0,105.351,31
69.8,105.341,31
69.7,105.332,31
69.8,105.322,31
69.8,105.313,31
147.0,105.324,31
147.3,105.335,31
69.8,105.326,31
69.9,105.316,31
147.2,105.327,31
147.1,105.339,31
69.7,105.329,31
147.0,105.34,31
146.7,105.351,31
147.1,105.362,31
167.7,105.378,31
69.8,105.369,31
69.9,105.36,31
147.1,105.371,31
69.9,105.361,31
69.9,105.352,31
146.6,105.363,31
146.8,105.374,31
69.6,105.364,31
69.9,105.355,31
70.1,105.346,31
69.5,105.336,31
146.8,105.347,31
147.2,105.358,31
69.8,105.349,31
70.1,105.34,31
69.6,105.33,31
70.1,105.321,31
146.6,105.332,31
148.1,105.343,31
69.9,105.334,31
148.4,105.345,31
70.1,105.336,31
156.3,105.349,31
70.0,105.34,31
147.8,105.351,31
147.0,105.362,31
152.8,105.374,31
148.7,105.386,31
70.0,105.377,31
70.0,105.367,31
147.0,105.378,31
147.4,105.389,31
147.0,105.4,31
147.1,105.411,31
69.8,105.402,31
69.7,105.392,31
69.8,105.383,31
69.9,105.374,31
69.8,105.364,31
70.0,105.355,31
69.7,105.346,31
69.8,105.337,31
147.3,105.348,31
147.3,105.359,31
147.1,105.369,31
146.8,105.38,31
69.8,105.371,31
69.8,105.362,31
146.9,105.372,31
146.9,105.383,31
146.9,105.394,31
147.4,105.405,31
70.0,105.396,31
70.0,105.387,31
70.0,105.377,31
69.9,105.368,31
147.2,105.379,31
147.5,105.39,31
69.7,105.381,31
70.0,105.372,31
70.0,105.362,31
70.2,105.353,31
69.6,105.344,31
69.9,105.335,31
69.8,105.326,31
69.7,105.316,31
146.8,105.327,31
147.3,105.338,31
69.9,105.329,31
70.4,105.32,31
69.7,105.31,31
70.1,105.301,31
69.5,105.292,31
